type,value,duration,time,offset
Stimulus,53,1,1877.876,0
Stimulus,153,1,1881.326,0
Stimulus,13,1,1881.326,0
Stimulus,33,1,1883.892,0
Stimulus,43,1,1884.934,0
Stimulus,113,1,1888.836,0
Stimulus,23,1,1890.31,0
Stimulus,113,1,1892.518,0
Stimulus,23,1,1893.558,0
Stimulus,103,1,1896.102,0
Stimulus,53,1,1900.478,0
Stimulus,103,1,1903.616,0
Stimulus,53,1,1907.17,0
Stimulus,153,1,1910.962,0
Stimulus,13,1,1910.962,0
Stimulus,33,1,2003.694,0
Stimulus,43,1,2005.796,0
Stimulus,3,1,2012.582,0
Stimulus,3,1,2017.596,0
Stimulus,3,1,2023.68,0
Stimulus,3,1,2028.998,0
Stimulus,3,1,2032.262,0
Stimulus,13,1,2032.264,0
Stimulus,200,1,2046.294,0
Stimulus,210,1,2061.388,0
Stimulus,32,1,2063.416,0
Stimulus,42,1,2071.488,0
Stimulus,102,1,2078.198,0
Stimulus,102,1,2087.418,0
Stimulus,52,1,2096.904,0
Stimulus,152,1,2102.432,0
Stimulus,52,1,2109.5,0
Stimulus,12,1,2109.5,0
Stimulus,32,1,2112.942,0
Stimulus,42,1,2113.998,0
Stimulus,102,1,2117.652,0
Stimulus,102,1,2124.332,0
Stimulus,52,1,2129.65,0
Stimulus,152,1,2135.442,0
Stimulus,162,1,2139.108,0
Stimulus,22,1,2141.374,0
Stimulus,52,1,2143.816,0
Stimulus,12,1,2143.818,0
Stimulus,32,1,2146.384,0
Stimulus,42,1,2147.024,0
Stimulus,102,1,2150.622,0
Stimulus,112,1,2155.484,0
Stimulus,22,1,2157.636,0
Stimulus,102,1,2158.97,0
Stimulus,52,1,2161.304,0
Stimulus,192,1,2169.566,0
Stimulus,22,1,2171.636,0
Stimulus,152,1,2174.274,0
Stimulus,52,1,2177.732,0
Stimulus,12,1,2177.734,0
Stimulus,32,1,2180.176,0
Stimulus,42,1,2180.512,0
Stimulus,112,1,2183.76,0
Stimulus,22,1,2185.344,0
Stimulus,102,1,2187.468,0
Stimulus,102,1,2190.858,0
Stimulus,52,1,2193.052,0
Stimulus,152,1,2196.982,0
Stimulus,52,1,2199.106,0
Stimulus,12,1,2199.106,0
Stimulus,32,1,2201.634,0
Stimulus,42,1,2202.01,0
Stimulus,102,1,2205.524,0
Stimulus,102,1,2209.564,0
Stimulus,52,1,2211.62,0
Stimulus,152,1,2216.762,0
Stimulus,52,1,2218.818,0
Stimulus,12,1,2218.82,0
Stimulus,32,1,2221.134,0
Stimulus,42,1,2221.65,0
Stimulus,102,1,2225.37,0
Stimulus,102,1,2229.064,0
Stimulus,52,1,2234.302,0
Stimulus,112,1,2237.316,0
Stimulus,22,1,2238.746,0
Stimulus,152,1,2243.328,0
Stimulus,52,1,2245.95,0
Stimulus,12,1,2245.952,0
Stimulus,32,1,2338.77,0
Stimulus,42,1,2339.786,0
Stimulus,2,1,2343.964,0
Stimulus,2,1,2350.466,0
Stimulus,2,1,2353.022,0
Stimulus,2,1,2355.866,0
Stimulus,2,1,2358.116,0
Stimulus,12,1,2358.118,0
