type,value,duration,time,offset
Stimulus,153,1,2304.926,0
Stimulus,13,1,2304.926,0
Stimulus,33,1,2397.924,0
Stimulus,43,1,2399.314,0
Stimulus,3,1,2403.45,0
Stimulus,3,1,2408.688,0
Stimulus,3,1,2411.992,0
Stimulus,3,1,2416.02,0
Stimulus,3,1,2418.616,0
Stimulus,13,1,2418.618,0
Stimulus,200,1,2448.048,0
Stimulus,210,1,2463.146,0
Stimulus,34,1,2467.922,0
Stimulus,44,1,2470.396,0
Stimulus,104,1,2474.968,0
Stimulus,104,1,2479.91,0
Stimulus,54,1,2485.05,0
Stimulus,154,1,2489.952,0
Stimulus,64,1,2493.758,0
Stimulus,24,1,2495.882,0
Stimulus,54,1,2497.702,0
Stimulus,14,1,2497.704,0
Stimulus,34,1,2503.144,0
Stimulus,44,1,2504.574,0
Stimulus,104,1,2507.048,0
Stimulus,104,1,2512.02,0
Stimulus,54,1,2515.704,0
Stimulus,164,1,2522.518,0
Stimulus,24,1,2525.286,0
Stimulus,154,1,2526.992,0
Stimulus,54,1,2528.812,0
Stimulus,14,1,2528.812,0
Stimulus,34,1,2533.116,0
Stimulus,44,1,2534.852,0
Stimulus,104,1,2539.908,0
Stimulus,104,1,2543.81,0
Stimulus,54,1,2547.506,0
Stimulus,154,1,2625.778,0
Stimulus,54,1,2631.888,0
Stimulus,14,1,2631.888,0
Stimulus,34,1,2639.222,0
Stimulus,44,1,2643.976,0
Stimulus,104,1,2648.712,0
Stimulus,104,1,2653.196,0
Stimulus,54,1,2656.072,0
Stimulus,154,1,2659.6,0
Stimulus,54,1,2661.628,0
Stimulus,14,1,2661.63,0
Stimulus,34,1,2667.248,0
Stimulus,44,1,2668.832,0
Stimulus,104,1,2673.738,0
Stimulus,114,1,2676.402,0
Stimulus,24,1,2678.626,0
Stimulus,104,1,2680.362,0
Stimulus,54,1,2685.956,0
Stimulus,154,1,2689.14,0
Stimulus,54,1,2690.832,0
Stimulus,14,1,2690.834,0
Stimulus,34,1,2694.332,0
Stimulus,44,1,2696.378,0
Stimulus,104,1,2698.694,0
Stimulus,104,1,2703.012,0
Stimulus,64,1,2706.388,0
Stimulus,24,1,2708.474,0
Stimulus,54,1,2709.762,0
Stimulus,154,1,2712.916,0
Stimulus,54,1,2714.722,0
Stimulus,14,1,2714.724,0
Stimulus,34,1,2808.064,0
Stimulus,44,1,2811.886,0
Stimulus,114,1,2813.996,0
Stimulus,114,1,2820.564,0
Stimulus,84,1,2827.438,0
