type,value,duration,time,offset
Stimulus,34,1,2185.304,0
Stimulus,44,1,2186.278,0
Stimulus,104,1,2188.082,0
Stimulus,104,1,2196.874,0
Stimulus,54,1,2201.012,0
Stimulus,154,1,2204.04,0
Stimulus,54,1,2205.402,0
Stimulus,14,1,2205.402,0
Stimulus,34,1,2207.72,0
Stimulus,44,1,2208.706,0
Stimulus,104,1,2210.802,0
Stimulus,104,1,2216.012,0
Stimulus,54,1,2220.692,0
Stimulus,154,1,2222.664,0
Stimulus,54,1,2224.054,0
Stimulus,14,1,2224.054,0
Stimulus,34,1,2226.648,0
Stimulus,44,1,2226.802,0
Stimulus,104,1,2231.386,0
Stimulus,104,1,2240.346,0
Stimulus,54,1,2244.622,0
Stimulus,154,1,2248.734,0
Stimulus,54,1,2251.344,0
Stimulus,14,1,2251.346,0
Stimulus,34,1,2344.188,0
Stimulus,44,1,2345.01,0
Stimulus,4,1,2347.592,0
Stimulus,114,1,2353.966,0
Stimulus,4,1,2357.368,0
Stimulus,4,1,2359.842,0
Stimulus,4,1,2362.3,0
Stimulus,14,1,2362.302,0
