type,value,duration,time,offset
Stimulus,116,1,2778.716,0
Stimulus,66,1,2785.384,0
Stimulus,6,1,2791.412,0
Stimulus,6,1,2800.98,0
Stimulus,6,1,2805.898,0
Stimulus,16,1,2805.9,0
Stimulus,200,1,2837.16,0
Stimulus,210,1,2852.284,0
Stimulus,32,1,2855.464,0
Stimulus,42,1,2858.592,0
Stimulus,112,1,2867.188,0
Stimulus,22,1,2870.244,0
Stimulus,102,1,2872.3,0
Stimulus,102,1,2878.674,0
Stimulus,52,1,2886.548,0
Stimulus,152,1,2892.894,0
Stimulus,52,1,2899.742,0
Stimulus,12,1,2899.744,0
Stimulus,32,1,2904.518,0
Stimulus,42,1,2908.506,0
Stimulus,102,1,2912.716,0
Stimulus,102,1,2916.394,0
Stimulus,52,1,2920.48,0
Stimulus,152,1,2923.782,0
Stimulus,62,1,2930.13,0
Stimulus,22,1,2933.172,0
Stimulus,52,1,2934.868,0
Stimulus,12,1,2934.868,0
Stimulus,32,1,2938.254,0
Stimulus,42,1,2940.936,0
Stimulus,102,1,2943.074,0
Stimulus,102,1,2946.7,0
Stimulus,52,1,2949.34,0
Stimulus,152,1,2951.81,0
Stimulus,52,1,2953.532,0
Stimulus,12,1,2953.532,0
Stimulus,32,1,2956.086,0
Stimulus,42,1,2956.282,0
Stimulus,102,1,2959.756,0
Stimulus,102,1,2962.644,0
Stimulus,92,1,2963.546,0
Stimulus,22,1,2965.392,0
Stimulus,52,1,2967.184,0
Stimulus,152,1,2970.616,0
Stimulus,52,1,2972.338,0
Stimulus,12,1,2972.338,0
Stimulus,32,1,2975.044,0
Stimulus,42,1,2975.074,0
Stimulus,102,1,2977.074,0
Stimulus,102,1,2979.99,0
Stimulus,52,1,2983.114,0
Stimulus,152,1,2984.782,0
Stimulus,52,1,2986.948,0
Stimulus,12,1,2986.948,0
Stimulus,32,1,2989.432,0
Stimulus,42,1,2992.088,0
Stimulus,102,1,2993.768,0
Stimulus,102,1,2996.24,0
Stimulus,52,1,2998.434,0
Stimulus,152,1,3001.226,0
Stimulus,52,1,3002.866,0
Stimulus,12,1,3002.866,0
Stimulus,32,1,3096.276,0
Stimulus,42,1,3097.376,0
Stimulus,112,1,3101.266,0
Stimulus,112,1,3106.792,0
Stimulus,62,1,3109.848,0
Stimulus,172,1,3112.194,0
Stimulus,62,1,3115.082,0
Stimulus,12,1,3115.084,0
