type,value,duration,time,offset
Stimulus,156,1,2674.346,0
Stimulus,56,1,2685.914,0
Stimulus,16,1,2685.914,0
Stimulus,36,1,2689.968,0
Stimulus,46,1,2701.622,0
Stimulus,106,1,2710.984,0
Stimulus,106,1,2717.734,0
Stimulus,56,1,2726.998,0
Stimulus,156,1,2737.302,0
Stimulus,86,1,2742.524,0
Stimulus,26,1,2747.594,0
Stimulus,66,1,2750.774,0
Stimulus,26,1,2755.356,0
Stimulus,56,1,2756.732,0
Stimulus,16,1,2756.734,0
Stimulus,36,1,2758.952,0
Stimulus,46,1,2769.398,0
Stimulus,116,1,2773.038,0
Stimulus,26,1,2775.552,0
Stimulus,106,1,2777.12,0
Stimulus,116,1,2785.148,0
Stimulus,26,1,2787.288,0
Stimulus,106,1,2789.564,0
Stimulus,56,1,2803.58,0
Stimulus,166,1,2810.37,0
Stimulus,26,1,2813.272,0
Stimulus,156,1,2814.912,0
Stimulus,66,1,2819.69,0
Stimulus,26,1,2822.688,0
Stimulus,56,1,2823.994,0
Stimulus,16,1,2823.996,0
Stimulus,36,1,2826.45,0
Stimulus,46,1,2836.814,0
Stimulus,106,1,2849.216,0
Stimulus,106,1,2860.076,0
Stimulus,56,1,2869.258,0
Stimulus,166,1,2875.02,0
Stimulus,26,1,2877.048,0
Stimulus,156,1,2879.298,0
Stimulus,56,1,2884.422,0
Stimulus,16,1,2884.424,0
Stimulus,36,1,2887.824,0
Stimulus,46,1,2898.284,0
Stimulus,106,1,2908.506,0
Stimulus,136,1,2918.478,0
Stimulus,26,1,2920.632,0
Stimulus,106,1,2923.728,0
Stimulus,56,1,2927.422,0
Stimulus,156,1,2935.006,0
Stimulus,56,1,2937.908,0
Stimulus,16,1,2937.908,0
Stimulus,36,1,2940.308,0
Stimulus,46,1,2950.99,0
Stimulus,106,1,2954.574,0
Stimulus,116,1,2957.698,0
Stimulus,26,1,2959.892,0
Stimulus,106,1,2961.81,0
Stimulus,56,1,2964.476,0
Stimulus,156,1,2969.976,0
Stimulus,56,1,2971.962,0
Stimulus,16,1,2971.964,0
Stimulus,36,1,3064.444,0
Stimulus,46,1,3064.584,0
Stimulus,116,1,3076.722,0
Stimulus,136,1,3082.348,0
Stimulus,66,1,3085.568,0
Stimulus,166,1,3091.724,0
Stimulus,66,1,3094.264,0
Stimulus,16,1,3094.266,0
