type,value,duration,time,offset
Stimulus,3,1,2332.13,0
Stimulus,63,1,2334.38,0
Stimulus,63,1,2350.06,0
Stimulus,113,1,2354.368,0
Stimulus,63,1,2362.408,0
Stimulus,13,1,2362.41,0
Stimulus,200,1,2766.308,0
Stimulus,210,1,2781.4,0
Stimulus,36,1,2784.402,0
Stimulus,46,1,2797.626,0
Stimulus,116,1,2812.722,0
Stimulus,26,1,2814.582,0
Stimulus,106,1,2816.39,0
Stimulus,116,1,2835.04,0
Stimulus,26,1,2838.014,0
Stimulus,116,1,2839.54,0
Stimulus,26,1,2841.346,0
Stimulus,106,1,2844.208,0
Stimulus,126,1,2857.43,0
Stimulus,26,1,2859.276,0
Stimulus,56,1,2863.874,0
Stimulus,166,1,2894.914,0
Stimulus,26,1,2897.76,0
Stimulus,156,1,2899.122,0
Stimulus,66,1,2915.816,0
Stimulus,26,1,2917.302,0
Stimulus,56,1,2919.956,0
Stimulus,16,1,2919.956,0
Stimulus,36,1,2928.12,0
Stimulus,46,1,2934.108,0
Stimulus,116,1,2938.066,0
Stimulus,26,1,2939.538,0
Stimulus,116,1,2941.412,0
Stimulus,26,1,2943.19,0
Stimulus,106,1,2944.496,0
Stimulus,116,1,2953.216,0
Stimulus,26,1,2955.37,0
Stimulus,106,1,2956.786,0
Stimulus,56,1,2979.702,0
Stimulus,166,1,2990.578,0
Stimulus,26,1,2994.828,0
Stimulus,166,1,2996.744,0
Stimulus,26,1,2998.688,0
Stimulus,156,1,3000.62,0
Stimulus,116,1,3008.59,0
Stimulus,26,1,3009.94,0
Stimulus,66,1,3014.522,0
Stimulus,26,1,3015.98,0
Stimulus,56,1,3017.826,0
Stimulus,16,1,3017.828,0
Stimulus,36,1,3019.992,0
Stimulus,46,1,3026.814,0
Stimulus,106,1,3035.174,0
Stimulus,116,1,3044.16,0
Stimulus,26,1,3046.424,0
Stimulus,116,1,3050.202,0
Stimulus,26,1,3051.436,0
Stimulus,106,1,3057.256,0
Stimulus,56,1,3068.366,0
Stimulus,166,1,3078.922,0
Stimulus,26,1,3081.172,0
Stimulus,156,1,3083.478,0
Stimulus,66,1,3091.074,0
Stimulus,26,1,3092.506,0
Stimulus,56,1,3094.31,0
Stimulus,16,1,3094.312,0
Stimulus,36,1,3098.462,0
Stimulus,46,1,3100.186,0
Stimulus,106,1,3108.712,0
Stimulus,116,1,3116.24,0
Stimulus,26,1,3117.338,0
Stimulus,106,1,3119.032,0
Stimulus,56,1,3124.838,0
Stimulus,166,1,3130.004,0
Stimulus,26,1,3132.032,0
Stimulus,156,1,3133.726,0
Stimulus,56,1,3137.018,0
Stimulus,16,1,3137.018,0
Stimulus,36,1,3139.39,0
Stimulus,46,1,3139.49,0
Stimulus,106,1,3145.726,0
Stimulus,116,1,3157.864,0
Stimulus,26,1,3159.28,0
Stimulus,106,1,3161.364,0
Stimulus,56,1,3165.226,0
Stimulus,156,1,3170.406,0
Stimulus,56,1,3173.462,0
Stimulus,16,1,3173.462,0
Stimulus,46,1,3175.656,0
Stimulus,36,1,3175.656,0
Stimulus,106,1,3182.044,0
Stimulus,106,1,3194.822,0
Stimulus,56,1,3198.738,0
Stimulus,196,1,3200.322,0
Stimulus,26,1,3201.906,0
Stimulus,156,1,3205.724,0
Stimulus,56,1,3207.904,0
Stimulus,16,1,3207.904,0
Stimulus,36,1,3300.442,0
Stimulus,46,1,3302.304,0
Stimulus,116,1,3308.54,0
Stimulus,116,1,3313.788,0
Stimulus,66,1,3318.318,0
Stimulus,166,1,3323.29,0
Stimulus,66,1,3329.372,0
Stimulus,16,1,3329.374,0
