type,value,duration,time,offset
Stimulus,13,1,2397.882,0
Stimulus,33,1,2400.766,0
Stimulus,43,1,2403.894,0
Stimulus,103,1,2410.324,0
Stimulus,53,1,2415.948,0
Stimulus,113,1,2422.27,0
Stimulus,23,1,2424.684,0
Stimulus,103,1,2426.072,0
Stimulus,53,1,2433.46,0
Stimulus,153,1,2438.712,0
Stimulus,13,1,2438.714,0
Stimulus,33,1,2443.002,0
Stimulus,43,1,2444.462,0
Stimulus,103,1,2449.67,0
Stimulus,53,1,2456.782,0
Stimulus,113,1,2460.35,0
Stimulus,23,1,2464.058,0
Stimulus,103,1,2465.488,0
Stimulus,53,1,2471.78,0
Stimulus,153,1,2474.836,0
Stimulus,13,1,2474.838,0
Stimulus,33,1,2477.766,0
Stimulus,43,1,2478.404,0
Stimulus,113,1,2482.96,0
Stimulus,23,1,2485.154,0
Stimulus,103,1,2486.598,0
Stimulus,53,1,2490.946,0
Stimulus,113,1,2496.294,0
Stimulus,23,1,2499.112,0
Stimulus,113,1,2499.792,0
Stimulus,23,1,2501.002,0
Stimulus,103,1,2503.668,0
Stimulus,63,1,2511.084,0
Stimulus,23,1,2513.014,0
Stimulus,53,1,2514.138,0
Stimulus,153,1,2516.544,0
Stimulus,13,1,2516.544,0
Stimulus,33,1,2609.342,0
Stimulus,43,1,2610.608,0
Stimulus,3,1,2618.176,0
Stimulus,63,1,2625.524,0
Stimulus,3,1,2629.466,0
Stimulus,3,1,2640.69,0
Stimulus,3,1,2643.496,0
Stimulus,13,1,2643.498,0
Stimulus,200,1,2671.968,0
Stimulus,210,1,2687.104,0
Stimulus,34,1,2690.132,0
Stimulus,44,1,2691.356,0
Stimulus,114,1,2710.8,0
Stimulus,24,1,2714.312,0
Stimulus,104,1,2716.468,0
Stimulus,104,1,2735.076,0
Stimulus,54,1,2750.588,0
Stimulus,154,1,2759.174,0
Stimulus,54,1,2771.048,0
Stimulus,14,1,2771.05,0
Stimulus,34,1,2774.088,0
Stimulus,44,1,2774.422,0
Stimulus,104,1,2783.34,0
Stimulus,104,1,2791.09,0
Stimulus,54,1,2801.13,0
Stimulus,154,1,2809.574,0
Stimulus,124,1,2813.866,0
Stimulus,24,1,2818.02,0
Stimulus,54,1,2820.144,0
Stimulus,14,1,2820.144,0
Stimulus,34,1,2823.642,0
Stimulus,44,1,2824.49,0
Stimulus,114,1,2830.018,0
Stimulus,24,1,2832.366,0
Stimulus,104,1,2833.822,0
Stimulus,104,1,2838.976,0
Stimulus,54,1,2844.684,0
Stimulus,164,1,2852.448,0
Stimulus,24,1,2856.058,0
Stimulus,154,1,2857.016,0
Stimulus,114,1,2862.17,0
Stimulus,24,1,2863.892,0
Stimulus,54,1,2871.684,0
Stimulus,14,1,2871.684,0
Stimulus,34,1,2873.974,0
Stimulus,44,1,2874.002,0
Stimulus,104,1,2878.168,0
Stimulus,114,1,2883.308,0
Stimulus,24,1,2886.17,0
Stimulus,104,1,2887.294,0
Stimulus,54,1,2896.612,0
Stimulus,194,1,2901.516,0
Stimulus,24,1,2903.112,0
Stimulus,154,1,2905.53,0
Stimulus,114,1,2910.1,0
Stimulus,24,1,2911.446,0
Stimulus,54,1,2914.238,0
Stimulus,14,1,2914.238,0
Stimulus,44,1,2916.444,0
Stimulus,34,1,2916.486,0
Stimulus,144,1,2919.11,0
Stimulus,24,1,2920.944,0
Stimulus,104,1,2923.042,0
Stimulus,94,1,2928.722,0
Stimulus,24,1,2930.444,0
Stimulus,114,1,2933.848,0
Stimulus,24,1,2935.694,0
Stimulus,104,1,2936.96,0
Stimulus,54,1,2939.264,0
Stimulus,194,1,2950.278,0
Stimulus,24,1,2951.542,0
Stimulus,154,1,2953.972,0
Stimulus,54,1,2956.278,0
Stimulus,14,1,2956.278,0
Stimulus,44,1,2958.514,0
Stimulus,34,1,2958.664,0
Stimulus,114,1,2962.304,0
Stimulus,24,1,2964.178,0
Stimulus,104,1,2965.514,0
Stimulus,104,1,2968.014,0
Stimulus,164,1,2979.554,0
Stimulus,24,1,2982.124,0
Stimulus,54,1,2987.734,0
Stimulus,164,1,2990.804,0
Stimulus,24,1,2992.68,0
Stimulus,154,1,2993.72,0
Stimulus,64,1,2997.762,0
Stimulus,24,1,2998.984,0
