type,value,duration,time,offset
Stimulus,154,1,4419.49,0
Stimulus,54,1,4431.824,0
Stimulus,14,1,4431.824,0
Stimulus,34,1,4439.266,0
Stimulus,44,1,4448.102,0
Stimulus,104,1,4462.294,0
Stimulus,104,1,4473.572,0
Stimulus,54,1,4485.196,0
Stimulus,154,1,4500.556,0
Stimulus,54,1,4510.778,0
Stimulus,14,1,4510.78,0
Stimulus,34,1,4516.068,0
Stimulus,44,1,4524.864,0
Stimulus,104,1,4539.32,0
Stimulus,104,1,4545.444,0
Stimulus,54,1,4560.124,0
Stimulus,164,1,4573.36,0
Stimulus,24,1,4580.556,0
Stimulus,154,1,4584.5,0
Stimulus,54,1,4589.262,0
Stimulus,14,1,4589.264,0
Stimulus,34,1,4593.372,0
Stimulus,44,1,4596.652,0
Stimulus,104,1,4604.178,0
Stimulus,104,1,4611.706,0
Stimulus,54,1,4632.136,0
Stimulus,164,1,4645.414,0
Stimulus,24,1,4652.234,0
Stimulus,154,1,4655.276,0
Stimulus,54,1,4660.01,0
Stimulus,14,1,4660.012,0
Stimulus,34,1,4668.134,0
Stimulus,44,1,4673.302,0
Stimulus,104,1,4682.206,0
Stimulus,104,1,4688.65,0
Stimulus,54,1,4699.802,0
Stimulus,154,1,4705.83,0
Stimulus,54,1,4709.842,0
Stimulus,14,1,4709.844,0
Stimulus,34,1,4713.966,0
Stimulus,44,1,4719.774,0
Stimulus,114,1,4740.204,0
Stimulus,24,1,4744.37,0
Stimulus,104,1,4747.44,0
Stimulus,104,1,4753.466,0
Stimulus,54,1,4767.148,0
Stimulus,154,1,4773.716,0
Stimulus,54,1,4777.396,0
Stimulus,14,1,4777.398,0
Stimulus,34,1,4856.042,0
Stimulus,44,1,4859.794,0
Stimulus,114,1,4872.79,0
Stimulus,4,1,4880.196,0
Stimulus,4,1,4887.498,0
Stimulus,4,1,4893.29,0
Stimulus,4,1,4898.208,0
Stimulus,14,1,4898.21,0
