type,value,duration,time,offset
Stimulus,32,1,3173.972,0
Stimulus,42,1,3176.5,0
Stimulus,102,1,3185.712,0
Stimulus,102,1,3191.752,0
Stimulus,52,1,3199.5,0
Stimulus,152,1,3204.614,0
Stimulus,52,1,3209.904,0
Stimulus,12,1,3209.906,0
Stimulus,32,1,3213.43,0
Stimulus,42,1,3213.932,0
Stimulus,102,1,3218.152,0
Stimulus,102,1,3222.766,0
Stimulus,52,1,3227.39,0
Stimulus,152,1,3231.82,0
Stimulus,62,1,3239.0,0
Stimulus,22,1,3242.528,0
Stimulus,52,1,3244.21,0
Stimulus,12,1,3244.21,0
Stimulus,32,1,3246.914,0
Stimulus,42,1,3247.486,0
Stimulus,112,1,3250.528,0
Stimulus,22,1,3252.222,0
Stimulus,102,1,3254.028,0
Stimulus,112,1,3258.124,0
Stimulus,22,1,3260.694,0
Stimulus,102,1,3262.292,0
Stimulus,52,1,3266.208,0
Stimulus,162,1,3274.694,0
Stimulus,22,1,3278.806,0
Stimulus,152,1,3280.624,0
Stimulus,122,1,3302.846,0
Stimulus,22,1,3305.194,0
Stimulus,52,1,3308.192,0
Stimulus,12,1,3308.194,0
Stimulus,32,1,3310.97,0
Stimulus,42,1,3311.43,0
Stimulus,102,1,3314.512,0
Stimulus,102,1,3319.234,0
Stimulus,52,1,3322.416,0
Stimulus,152,1,3327.124,0
Stimulus,52,1,3329.068,0
Stimulus,12,1,3329.068,0
Stimulus,32,1,3332.08,0
Stimulus,42,1,3332.302,0
Stimulus,102,1,3334.902,0
Stimulus,102,1,3337.568,0
Stimulus,52,1,3340.72,0
Stimulus,152,1,3343.818,0
Stimulus,52,1,3346.066,0
Stimulus,12,1,3346.066,0
Stimulus,42,1,3348.858,0
Stimulus,32,1,3348.884,0
Stimulus,102,1,3351.65,0
Stimulus,102,1,3354.024,0
Stimulus,52,1,3355.996,0
Stimulus,152,1,3360.012,0
Stimulus,52,1,3362.068,0
Stimulus,12,1,3362.068,0
Stimulus,32,1,3454.84,0
Stimulus,42,1,3455.926,0
Stimulus,112,1,3458.716,0
Stimulus,122,1,3463.968,0
Stimulus,62,1,3466.354,0
Stimulus,172,1,3469.91,0
Stimulus,62,1,3472.202,0
Stimulus,12,1,3472.204,0
